id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
FG8atOE15c8IoQH_hEb9zA,geppetto-cafe-pittsburgh-2,Geppetto Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/d2Oek0hA9-v0aw5dS841dA/o.jpg,False,https://www.yelp.com/biz/geppetto-cafe-pittsburgh-2?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,335,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"['delivery', 'pickup']",$$,+14127096399,(412) 709-6399,835.2790774923612,40.4701499,-79.961,4121 Butler St,,,Pittsburgh,15201,US,PA,"['4121 Butler St', 'Pittsburgh, PA 15201']"
bXCWON2Me0o86qvAb-XZPQ,b52-cafe-pittsburgh-4,B52 Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/qIvb1xNrvDHUyRNJgIIT5w/o.jpg,False,https://www.yelp.com/biz/b52-cafe-pittsburgh-4?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,284,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.5,['delivery'],$$,+14127815204,(412) 781-5204,779.7707547464887,40.4804344177246,-79.9541091918945,5202 Butler St,,,Pittsburgh,15201,US,PA,"['5202 Butler St', 'Pittsburgh, PA 15201']"
17DImn_vPnuwU9hhRFXlUA,umami-pittsburgh-2,Umami,https://s3-media3.fl.yelpcdn.com/bphoto/yq4F__D8Bq3F7X7Gm17d9w/o.jpg,False,https://www.yelp.com/biz/umami-pittsburgh-2?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,369,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"['delivery', 'pickup']",$$,+14122242354,(412) 224-2354,1280.4641325963953,40.46664,-79.96419,202 38th St,,(Above Round Corner Cantina),Pittsburgh,15201,US,PA,"['202 38th St', '(Above Round Corner Cantina)', 'Pittsburgh, PA 15201']"
usFNFsaaHFxEbnBO4FaFHA,piccolo-forno-pittsburgh,Piccolo Forno,https://s3-media1.fl.yelpcdn.com/bphoto/X9pSmjixYRcU2GizcbBqzQ/o.jpg,False,https://www.yelp.com/biz/piccolo-forno-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,516,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"['delivery', 'pickup']",$$,+14126220111,(412) 622-0111,1265.8916816369867,40.4670906066895,-79.9644393920898,3801 Butler St,,,Pittsburgh,15201,US,PA,"['3801 Butler St', 'Pittsburgh, PA 15201']"
sdh27i5q0EcAKagBDNQw3A,poulet-bleu-pittsburgh,Poulet Bleu,https://s3-media3.fl.yelpcdn.com/bphoto/VhriqqOkwsYV0MxLki6ubg/o.jpg,False,https://www.yelp.com/biz/poulet-bleu-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,361,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"['restaurant_reservation', 'delivery', 'pickup']",$$$,+14123253435,(412) 325-3435,1567.238533492624,40.464462,-79.966263,3517 Butler St,,,Pittsburgh,15201,US,PA,"['3517 Butler St', 'Pittsburgh, PA 15201']"
7z2x16M7IuG8KPfMsyVrKA,morcilla-pittsburgh,Morcilla,https://s3-media2.fl.yelpcdn.com/bphoto/e8QuypqVlVJUz5hCh1a0MA/o.jpg,False,https://www.yelp.com/biz/morcilla-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,350,"[{'alias': 'spanish', 'title': 'Spanish'}]",4.5,['delivery'],$$$,+14126529924,(412) 652-9924,1553.5898634707362,40.4645572158093,-79.9661576054382,3519 Butler St,,,Pittsburgh,15201,US,PA,"['3519 Butler St', 'Pittsburgh, PA 15201']"
yZ_wpRr4Svw8YRZ9voCgIw,the-vandal-pittsburgh,The Vandal,https://s3-media1.fl.yelpcdn.com/bphoto/SxBupdjY_ZrMPcZLrDLPfA/o.jpg,False,https://www.yelp.com/biz/the-vandal-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,286,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"['delivery', 'pickup']",$$,+14122510465,(412) 251-0465,733.5379305476084,40.47079,-79.95999,4306 Butler St,,,Pittsburgh,15201,US,PA,"['4306 Butler St', 'Pittsburgh, PA 15201']"
in39cUCMBRjpwxw7qNSOfg,condado-tacos-pittsburgh-pittsburgh-3,Condado Tacos,https://s3-media4.fl.yelpcdn.com/bphoto/G_hUFjLStN9a6L2RNzScUQ/o.jpg,False,https://www.yelp.com/biz/condado-tacos-pittsburgh-pittsburgh-3?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,296,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",4.0,"['delivery', 'pickup']",$$,+14128637630,(412) 863-7630,753.227060317647,40.470635220705226,-79.96015836839312,4300 Butler St,,,Pittsburgh,15201,US,PA,"['4300 Butler St', 'Pittsburgh, PA 15201']"
ejaUQ1hYo7Q7xCL1HdPINw,church-brew-works-pittsburgh,Church Brew Works,https://s3-media4.fl.yelpcdn.com/bphoto/uVTxm70c5KLvTVhFgLXzKA/o.jpg,False,https://www.yelp.com/biz/church-brew-works-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,1234,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'brewpubs', 'title': 'Brewpubs'}]",3.5,['delivery'],$$,+14126888200,(412) 688-8200,1646.3317261569962,40.462118,-79.96445,3525 Liberty Ave,,,Pittsburgh,15201,US,PA,"['3525 Liberty Ave', 'Pittsburgh, PA 15201']"
plHKBwA18aWeP-TG8DC96Q,smoke-pittsburgh,Smoke,https://s3-media1.fl.yelpcdn.com/bphoto/6YdKyYK8MYjFnnlvqPzZGw/o.jpg,False,https://www.yelp.com/biz/smoke-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,485,"[{'alias': 'tacos', 'title': 'Tacos'}]",3.5,"['delivery', 'pickup']",$$,+14122242070,(412) 224-2070,858.2017732933633,40.47004,-79.96113,4115 Butler St,,,Pittsburgh,15201,US,PA,"['4115 Butler St', 'Pittsburgh, PA 15201']"
-7H-oXvCxJzuT42ky6Db0g,industry-public-house-pittsburgh-3,Industry Public House,https://s3-media1.fl.yelpcdn.com/bphoto/Qb_e_q1XzgacU06d8A05VQ/o.jpg,False,https://www.yelp.com/biz/industry-public-house-pittsburgh-3?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,651,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"['delivery', 'pickup']",$$,+14126831100,(412) 683-1100,753.2505721699343,40.4707662016153,-79.9603226780891,4305 Butler St,,,Pittsburgh,15201,US,PA,"['4305 Butler St', 'Pittsburgh, PA 15201']"
Zz2AwpjN3HA1-L_XUC5R9g,driftwood-oven-pittsburgh,Driftwood Oven,https://s3-media2.fl.yelpcdn.com/bphoto/THYXc50deDzPl47A6w0NUQ/o.jpg,False,https://www.yelp.com/biz/driftwood-oven-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,192,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,['delivery'],$$,,,1402.7160207746956,40.4658865,-79.9652774,3615 Butler St,,,Pittsburgh,15201,US,PA,"['3615 Butler St', 'Pittsburgh, PA 15201']"
fykyDLOPBKphKy9fmZ4Kgw,the-abbey-on-butler-street-pittsburgh-2,The Abbey on Butler Street,https://s3-media4.fl.yelpcdn.com/bphoto/mXdOy8N55fz1-P1FyxlaJw/o.jpg,False,https://www.yelp.com/biz/the-abbey-on-butler-street-pittsburgh-2?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,475,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'newamerican', 'title': 'American (New)'}]",3.5,"['delivery', 'pickup']",$$,+14126820200,(412) 682-0200,531.355732324472,40.47381,-79.95838,4635 Butler St,,,Pittsburgh,15201,US,PA,"['4635 Butler St', 'Pittsburgh, PA 15201']"
gkR_X3INE6Rr-TuM4ynhzQ,cinderlands-foederhouse-pittsburgh,Cinderlands Foederhouse,https://s3-media3.fl.yelpcdn.com/bphoto/sFbURkUZhN4IA8u0R476Ng/o.jpg,False,https://www.yelp.com/biz/cinderlands-foederhouse-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,179,"[{'alias': 'brewpubs', 'title': 'Brewpubs'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,[],$$,+14122510656,(412) 251-0656,1330.2772898973878,40.46652,-79.96484,3705 Butler St,,,Pittsburgh,15201,US,PA,"['3705 Butler St', 'Pittsburgh, PA 15201']"
7GvOhqdl1EeSnvWQ0NH9mQ,dijlah-hookah-lounge-pittsburgh,Dijlah Hookah Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/jUbfmw0H5U6Mj3tVfANRIA/o.jpg,False,https://www.yelp.com/biz/dijlah-hookah-lounge-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,132,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'kebab', 'title': 'Kebab'}]",4.0,"['delivery', 'pickup']",$$,+14127424998,(412) 742-4998,805.5942128320926,40.4699036578508,-79.9607632682451,4130 Butler St,,,Pittsburgh,15201,US,PA,"['4130 Butler St', 'Pittsburgh, PA 15201']"
g7OwoWQ_haDYnfmhCYMvSg,deli-on-butler-street-pittsburgh,Deli on Butler Street,https://s3-media1.fl.yelpcdn.com/bphoto/N0GedGUDJ0ac1M4BCg6xhw/o.jpg,False,https://www.yelp.com/biz/deli-on-butler-street-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,89,"[{'alias': 'delis', 'title': 'Delis'}]",4.5,"['delivery', 'pickup']",$,+14126826866,(412) 682-6866,858.4743360493935,40.46967,-79.960889,4110 Butler St,,,Pittsburgh,15201,US,PA,"['4110 Butler St', 'Pittsburgh, PA 15201']"
JS8zqTShTYXHvpsWYTaQ6A,dive-bar-and-grill-pittsburgh,Dive Bar & Grill,https://s3-media1.fl.yelpcdn.com/bphoto/ZWY8fe-4b-GuYU7T8J_HcQ/o.jpg,False,https://www.yelp.com/biz/dive-bar-and-grill-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,174,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,['delivery'],$$,+14124082015,(412) 408-2015,723.0977472372317,40.479721,-79.955185,5147 Butler St,,,Pittsburgh,15201,US,PA,"['5147 Butler St', 'Pittsburgh, PA 15201']"
HjrwseYzjupnpMdV4SaPWg,piazza-talarico-and-papa-joes-wine-cellar-pittsburgh,Piazza Talarico and Papa Joe's Wine Cellar,https://s3-media1.fl.yelpcdn.com/bphoto/Dca_kSX2THiBvOfw7KN5AA/o.jpg,False,https://www.yelp.com/biz/piazza-talarico-and-papa-joes-wine-cellar-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,90,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wineries', 'title': 'Wineries'}]",4.5,"['delivery', 'pickup']",$$,+14126529426,(412) 652-9426,1202.0380046463997,40.46471,-79.960251,3832 Penn Ave,,,Pittsburgh,15201,US,PA,"['3832 Penn Ave', 'Pittsburgh, PA 15201']"
O1ird5yRyuDFnOmYu90OoA,round-corner-cantina-pittsburgh,Round Corner Cantina,https://s3-media2.fl.yelpcdn.com/bphoto/up0Q9gMePTe3BHmO2egftQ/o.jpg,False,https://www.yelp.com/biz/round-corner-cantina-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,456,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"['delivery', 'pickup']",$$,+14129042279,(412) 904-2279,1279.0737315581475,40.4665926843882,-79.9643587321043,3720 Butler St,,,Pittsburgh,15201,US,PA,"['3720 Butler St', 'Pittsburgh, PA 15201']"
ZCCmGWQKSNU5FJchGoHw7w,bar-botanico-pittsburgh,Bar Botanico,https://s3-media1.fl.yelpcdn.com/bphoto/ePTHKuOSQYsSmC5eB3bjqA/o.jpg,False,https://www.yelp.com/biz/bar-botanico-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,65,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"['delivery', 'pickup']",,+14122584790,(412) 258-4790,721.1071806168619,40.471392,-79.960157,4325 Butler St,,,Pittsburgh,15201,US,PA,"['4325 Butler St', 'Pittsburgh, PA 15201']"
ZRkDdicFmIN0TBrrb17edw,pizza-lupo-pittsburgh,Pizza Lupo,https://s3-media3.fl.yelpcdn.com/bphoto/XTBpSK-0uckogJWcKwcSYA/o.jpg,False,https://www.yelp.com/biz/pizza-lupo-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,41,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,['delivery'],,+14124304414,(412) 430-4414,670.0529324822501,40.479054,-79.955481,5123 Butler St,,,Pittsburgh,15201,US,PA,"['5123 Butler St', 'Pittsburgh, PA 15201']"
K5jY2W5Q3eNnwssV5UZtow,spirit-pittsburgh-3,Spirit,https://s3-media2.fl.yelpcdn.com/bphoto/zKSqRXTwlQkxsBPi5fYM8w/o.jpg,False,https://www.yelp.com/biz/spirit-pittsburgh-3?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,117,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['pickup', 'delivery']",$$,+14125864441,(412) 586-4441,675.5938603381356,40.4783659,-79.9559733,242 51st St,,,Pittsburgh,15201,US,PA,"['242 51st St', 'Pittsburgh, PA 15201']"
K3lYaKPdaBim-LCOcmi6Jg,burghers-brewing-pittsburgh-4,Burgh'ers Brewing,https://s3-media2.fl.yelpcdn.com/bphoto/SvX6viYdXdBaW-1BNY9JOA/o.jpg,False,https://www.yelp.com/biz/burghers-brewing-pittsburgh-4?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,225,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breweries', 'title': 'Breweries'}]",4.0,"['pickup', 'delivery']",$$,+14129042622,(412) 904-2622,1433.0260019147715,40.465608,-79.965491,3601 Butler St,,,Pittsburgh,15201,US,PA,"['3601 Butler St', 'Pittsburgh, PA 15201']"
oxZmj2rq9U9smW7a6S2nJA,walters-southern-kitchen-lawrenceville,Walter's Southern Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/tcRGYfThSVEB-NF3urO4CA/o.jpg,False,https://www.yelp.com/biz/walters-southern-kitchen-lawrenceville?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,297,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"['pickup', 'delivery']",$$,+14126837474,(412) 683-7474,624.0954467689676,40.4725486,-79.959395,4501 Butler St,,,Lawrenceville,15201,US,PA,"['4501 Butler St', 'Lawrenceville, PA 15201']"
LhfKAGpQ12pgvQRqg-2wmw,salems-market-and-grill-pittsburgh,Salem's Market & Grill,https://s3-media4.fl.yelpcdn.com/bphoto/013TpGAGMhAf4bRSpx97TQ/o.jpg,False,https://www.yelp.com/biz/salems-market-and-grill-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,318,"[{'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'butcher', 'title': 'Butcher'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.5,"['pickup', 'delivery']",$$,+14122357828,(412) 235-7828,2469.8673601064784,40.45843,-79.9737899,2923 Penn Ave,,,Pittsburgh,15201,US,PA,"['2923 Penn Ave', 'Pittsburgh, PA 15201']"
MdpoKByQGwhCb9ZWaPxUXg,the-forge-pittsburgh,The Forge,https://s3-media3.fl.yelpcdn.com/bphoto/OhWofiGG6KG8tR3ToyToqw/o.jpg,False,https://www.yelp.com/biz/the-forge-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,109,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,['delivery'],,+14124083322,(412) 408-3322,1791.0780454959254,40.462559,-79.967575,3345 Penn Ave,,,Pittsburgh,15201,US,PA,"['3345 Penn Ave', 'Pittsburgh, PA 15201']"
0MR1J0U8uOXtvZlHV-johQ,kickback-pinball-cafe-pittsburgh,Kickback Pinball Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/mCUkFxEUZ3A8NIeJCOs9GQ/o.jpg,False,https://www.yelp.com/biz/kickback-pinball-cafe-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,60,"[{'alias': 'arcades', 'title': 'Arcades'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,['delivery'],$,+14126212794,(412) 621-2794,701.8521941997749,40.4712221,-79.9598367,4326 Butler St,,,Pittsburgh,15201,US,PA,"['4326 Butler St', 'Pittsburgh, PA 15201']"
z52UIMVsYhfttfOP2H9VYg,merchant-oyster-company-pittsburgh,Merchant Oyster Company,https://s3-media3.fl.yelpcdn.com/bphoto/XlWUeds0Y1LYNHy34uQFZA/o.jpg,False,https://www.yelp.com/biz/merchant-oyster-company-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,149,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"['pickup', 'delivery']",$$$,+14129322553,(412) 932-2553,824.6961500749683,40.47023,-79.96086,4129 Butler St,,,Pittsburgh,15201,US,PA,"['4129 Butler St', 'Pittsburgh, PA 15201']"
SDjbz2bE_5QosSaEIlmScA,52nd-street-market-pittsburgh,52nd Street Market,https://s3-media2.fl.yelpcdn.com/bphoto/bflqBSwDMLKuJEov4dUplA/o.jpg,False,https://www.yelp.com/biz/52nd-street-market-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,23,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,['delivery'],$$,+14124083798,(412) 408-3798,579.2255916823659,40.4788,-79.95193,601 52nd St,,,Pittsburgh,15201,US,PA,"['601 52nd St', 'Pittsburgh, PA 15201']"
N8FdrKl0y_E_mUOj8VSFuA,barbs-corner-kitchen-pittsburgh,Barb's Corner Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/BR_SsLaXUTHoBITzyrH7Qw/o.jpg,False,https://www.yelp.com/biz/barbs-corner-kitchen-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,119,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}]",3.5,['delivery'],$,+14126212644,(412) 621-2644,494.86144359068476,40.47449,-79.95791,4711 Butler St,,,Pittsburgh,15201,US,PA,"['4711 Butler St', 'Pittsburgh, PA 15201']"
TWk7hL6yCx5mYcs0Ys-usQ,stinkys-bar-and-grill-pittsburgh,Stinky's Bar & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/9G82cYNji9rRmB_P3wICuA/o.jpg,False,https://www.yelp.com/biz/stinkys-bar-and-grill-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,78,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,['delivery'],$$,+14122244301,(412) 224-4301,659.4137948121494,40.47774,-79.95778,4901 Hatfield St,,,Pittsburgh,15201,US,PA,"['4901 Hatfield St', 'Pittsburgh, PA 15201']"
-wXyBph4d0IQlQrS8H1rDw,senti-restaurant-pittsburgh-2,Senti Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/NHwDQxBz5KA100xIZDqvoQ/o.jpg,False,https://www.yelp.com/biz/senti-restaurant-pittsburgh-2?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,145,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.0,['delivery'],$$$,+14125864347,(412) 586-4347,1592.7988836863415,40.4642168797698,-79.9663847326097,3473 Butler St,,,Pittsburgh,15201,US,PA,"['3473 Butler St', 'Pittsburgh, PA 15201']"
zZOjuR93xOyhlNl6y4W9Mg,oishii-donburi-pittsburgh,Oishii Donburi,https://s3-media4.fl.yelpcdn.com/bphoto/-CT7mxx3os636tEGCq6h7A/o.jpg,False,https://www.yelp.com/biz/oishii-donburi-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,28,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.5,"['pickup', 'delivery']",,+14124082298,(412) 408-2298,856.3104843558549,40.48112,-79.95428,5227 Butler St,,,Pittsburgh,15201,US,PA,"['5227 Butler St', 'Pittsburgh, PA 15201']"
djNlAxJ4AWRmGykzxzcWyw,lolas-eatery-pittsburgh,Lola's Eatery,https://s3-media2.fl.yelpcdn.com/bphoto/PMynlaE0wNZETD2u8fv5fw/o.jpg,False,https://www.yelp.com/biz/lolas-eatery-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,73,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,['delivery'],,,,1820.66821183742,40.4624012,-79.96786,3337 Penn Ave,,,Pittsburgh,15201,US,PA,"['3337 Penn Ave', 'Pittsburgh, PA 15201']"
