id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
XWRhaOGnRwHk-FICdbcCfA,nancys-revival-pittsburgh,Nancy's Revival,https://s3-media1.fl.yelpcdn.com/bphoto/mhDoltbZA4rC9GZM4R8IMw/o.jpg,False,https://www.yelp.com/biz/nancys-revival-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,70,"[{'alias': 'diners', 'title': 'Diners'}]",4.5,"['delivery', 'pickup']",$,+14122423447,(412) 242-3447,1716.5782833890842,40.442131,-79.8861923,616 South Ave,,,Pittsburgh,15221,US,PA,"['616 South Ave', 'Pittsburgh, PA 15221']"
dQwH07r6eSfY5cU4McyLFA,dads-pub-and-grub-pittsburgh-2,Dad's Pub & Grub,https://s3-media4.fl.yelpcdn.com/bphoto/47nKPCVZRioeNfp4AUZoMw/o.jpg,False,https://www.yelp.com/biz/dads-pub-and-grub-pittsburgh-2?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,45,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"['delivery', 'pickup']",,+14127272437,(412) 727-2437,1017.7077568224399,40.428938,-79.874795,1050 Brinton Rd,,,Pittsburgh,15221,US,PA,"['1050 Brinton Rd', 'Pittsburgh, PA 15221']"
CHceWQu2mGXkYzt4s7TaQA,hanadis-pittsburgh,hanadi's,https://s3-media2.fl.yelpcdn.com/bphoto/C_WQWFx_4qSKBtoEf7q3tw/o.jpg,False,https://www.yelp.com/biz/hanadis-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,40,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'pizza', 'title': 'Pizza'}]",5.0,['delivery'],,+14125016968,(412) 501-6968,2568.5603724254765,40.41824,-79.84861,2147 Ardmore Blvd,,,Pittsburgh,15221,US,PA,"['2147 Ardmore Blvd', 'Pittsburgh, PA 15221']"
EWJbWp3oOwDsv4Lo5eZWxw,drews-family-restaurant-pittsburgh-3,Drew's Family Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/D3zSQyBPVkxYilT1rk87sw/o.jpg,False,https://www.yelp.com/biz/drews-family-restaurant-pittsburgh-3?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,118,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,['delivery'],$$,+14122711556,(412) 271-1556,2221.6596597614093,40.42045596235,-79.8513937632293,2060 Ardmore Blvd,,,Pittsburgh,15221,US,PA,"['2060 Ardmore Blvd', 'Pittsburgh, PA 15221']"
lo-GEcfXVGrDSDLtR5gI5w,veltres-pizza-pittsburgh-4,Veltre's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/mgbzBEW2AtSI0Vk4kPJq4A/o.jpg,False,https://www.yelp.com/biz/veltres-pizza-pittsburgh-4?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,42,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,['delivery'],$$,+14122713244,(412) 271-3244,1545.1848776236648,40.42245,-79.865,1268 Brinton Rd,,,Pittsburgh,15221,US,PA,"['1268 Brinton Rd', 'Pittsburgh, PA 15221']"
GH_GGx54q-U_NZ_A3znakg,vincents-pizza-park-pittsburgh,Vincent's Pizza Park,https://s3-media3.fl.yelpcdn.com/bphoto/bcQ_URBFSeAHB9kfX2MBfA/o.jpg,False,https://www.yelp.com/biz/vincents-pizza-park-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,162,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,['delivery'],$$,+14122719181,(412) 271-9181,3413.1849341445263,40.4108232414732,-79.8448742939559,998 Ardmore Blvd,,,Pittsburgh,15221,US,PA,"['998 Ardmore Blvd', 'Pittsburgh, PA 15221']"
pEjXieTk_BuogUhuBTIn6w,fireside-caribbean-restaurant-pittsburgh,Fireside Caribbean Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/g3Tu5V9bgg6_zlfztKAchg/o.jpg,False,https://www.yelp.com/biz/fireside-caribbean-restaurant-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,47,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",3.5,['delivery'],$$,+14122436344,(412) 243-6344,1433.6456980826304,40.442722430981085,-79.88214568220907,796 Penn Ave,,,Pittsburgh,15221,US,PA,"['796 Penn Ave', 'Pittsburgh, PA 15221']"
GnPXUkEvX5M0YR_PVGhWgg,park-pizza-and-cream-pittsburgh,Park Pizza & Cream,https://s3-media3.fl.yelpcdn.com/bphoto/bDjR3ioZ0T_VDWHuYbQ5sg/o.jpg,False,https://www.yelp.com/biz/park-pizza-and-cream-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,45,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"['delivery', 'pickup']",$,+14128713922,(412) 871-3922,2557.6694917674786,40.4395294943107,-79.8974228916703,7600 Forbes Ave,,,Pittsburgh,15221,US,PA,"['7600 Forbes Ave', 'Pittsburgh, PA 15221']"
D6vRifMTw7hxUZCpNHknsw,soul-food-connection-pittsburgh,Soul Food Connection,https://s3-media4.fl.yelpcdn.com/bphoto/VaAHEKj0BV-SLSPhzk7vXg/o.jpg,False,https://www.yelp.com/biz/soul-food-connection-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,16,"[{'alias': 'soulfood', 'title': 'Soul Food'}]",4.5,['delivery'],$,+14122414910,(412) 241-4910,1674.8100595603532,40.4426088,-79.8855258,819 Wood St,,,Pittsburgh,15221,US,PA,"['819 Wood St', 'Pittsburgh, PA 15221']"
DnH2DJxJPAXf0RqmaPoyig,crabs-r-us-pittsburgh,Crabs R Us,https://s3-media2.fl.yelpcdn.com/bphoto/gSm97VAsSMLMHiMc0JJzfw/o.jpg,False,https://www.yelp.com/biz/crabs-r-us-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,46,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.5,"['pickup', 'delivery']",$$,+14128715740,(412) 871-5740,1508.8465467134306,40.442941,-79.8829322,764 Penn Ave,,,Pittsburgh,15221,US,PA,"['764 Penn Ave', 'Pittsburgh, PA 15221']"
5RVbdMA1oVz7GCOIwn1Z3Q,peppis-pittsburgh-2,Peppi's,https://s3-media4.fl.yelpcdn.com/bphoto/2nRw3LKUrKhMtIpQaaoVRg/o.jpg,False,https://www.yelp.com/biz/peppis-pittsburgh-2?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,36,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,['delivery'],$,+14122431610,(412) 243-1610,2549.7932923208004,40.44695571207777,-79.89414121311954,7619  Penn Ave,,,Pittsburgh,15221,US,PA,"['7619  Penn Ave', 'Pittsburgh, PA 15221']"
27m3lsK3LpZm5XeGM4oVNw,salvatores-pizza-house-wilkinsburg-2,Salvatore's Pizza House,https://s3-media4.fl.yelpcdn.com/bphoto/ldrqrZrNcsVbcUD4MzKKXA/o.jpg,False,https://www.yelp.com/biz/salvatores-pizza-house-wilkinsburg-2?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,26,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,['delivery'],$$,+14122474848,(412) 247-4848,1731.7808253614803,40.4435611988785,-79.8855647288708,612 Penn Ave,,,Wilkinsburg,15221,US,PA,"['612 Penn Ave', 'Wilkinsburg, PA 15221']"
kM6QKCdQzqZYzl5reaPiSw,revival-chili-pittsburgh-2,Revival Chili,https://s3-media3.fl.yelpcdn.com/bphoto/TvbOTpaYak5h110SJwft2A/o.jpg,False,https://www.yelp.com/biz/revival-chili-pittsburgh-2?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,17,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",4.0,[],$$,+17033043256,(703) 304-3256,1715.3664284408578,40.4421292,-79.8862401,616 South Ave,,,Pittsburgh,15221,US,PA,"['616 South Ave', 'Pittsburgh, PA 15221']"
YV2-i3g657ZP-vDER2dv7w,haninis-market-wilkinsburg,Hanini's Market,https://s3-media4.fl.yelpcdn.com/bphoto/t4_UZdnPjUfv0BsyKmrM0w/o.jpg,False,https://www.yelp.com/biz/haninis-market-wilkinsburg?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,14,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"['pickup', 'delivery']",$,+14128713405,(412) 871-3405,1006.3998370695922,40.439089,-79.878795,1105 Franklin Ave,,,Wilkinsburg,15221,US,PA,"['1105 Franklin Ave', 'Wilkinsburg, PA 15221']"
NFj3zlrF3I33CTyF5o1Rag,haskels-delicatessen-pittsburgh,Haskel's Delicatessen,https://s3-media3.fl.yelpcdn.com/bphoto/My6PWAjWVmNx1JzqE87Ldw/o.jpg,False,https://www.yelp.com/biz/haskels-delicatessen-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,21,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,[],,+17329841242,(732) 984-1242,835.4054819335959,40.437950134277344,-79.87406921386719,,,,Pittsburgh,15221,US,PA,"['Pittsburgh, PA 15221']"
BY1_pf7FHUycHOwYEenDlQ,hunans-palace-pittsburgh,Hunan's Palace,https://s3-media4.fl.yelpcdn.com/bphoto/44hPUaxmr7SQg6O11YAtSA/o.jpg,False,https://www.yelp.com/biz/hunans-palace-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,41,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",3.5,"['pickup', 'delivery']",$$,+14123511086,(412) 351-1086,2785.1155092333265,40.415564,-79.848911,2360 Ardmore Blvd,,,Pittsburgh,15221,US,PA,"['2360 Ardmore Blvd', 'Pittsburgh, PA 15221']"
Pz_qQdmstSxmyFw1r0enDw,ms-jeans-southern-cuisine-wilkinsburg-2,Ms. Jean's Southern Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/NoUQXzZdCpsuWgAbXkRRqA/o.jpg,False,https://www.yelp.com/biz/ms-jeans-southern-cuisine-wilkinsburg-2?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,23,"[{'alias': 'soulfood', 'title': 'Soul Food'}]",3.5,['delivery'],$$,+14127232015,(412) 723-2015,1339.1172313101706,40.4433014,-79.8803169,807 Wallace Ave,,,Wilkinsburg,15221,US,PA,"['807 Wallace Ave', 'Wilkinsburg, PA 15221']"
nrD4R4WnSusGtxGnaAHqyg,royal-carribbean-takeout-and-delivery-pittsburgh,Royal Carribbean Takeout & Delivery,https://s3-media1.fl.yelpcdn.com/bphoto/2pGveQluP1sbphiWIu5fNw/o.jpg,False,https://www.yelp.com/biz/royal-carribbean-takeout-and-delivery-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,16,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",3.5,"['pickup', 'delivery']",,+14122425226,(412) 242-5226,1138.2767631103359,40.4458792667901,-79.8719794157496,1568 Montier St,,,Pittsburgh,15221,US,PA,"['1568 Montier St', 'Pittsburgh, PA 15221']"
zkW7OAv8Cnb-3SxEBOubTQ,zhen-choo-chinese-restaurant-pittsburgh,Zhen Choo Chinese Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/34PEJJ9gS-EkAq9X6NLYhA/o.jpg,False,https://www.yelp.com/biz/zhen-choo-chinese-restaurant-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,13,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,['delivery'],$$,+14122715122,(412) 271-5122,2653.47953210322,40.414095,-79.855779,268 Yost Blvd,,,Pittsburgh,15221,US,PA,"['268 Yost Blvd', 'Pittsburgh, PA 15221']"
UQPKUgmPwXxOav06aTTzwA,dive-bar-regent-square-pittsburgh,Dive Bar Regent Square,https://s3-media4.fl.yelpcdn.com/bphoto/D5vCjdRHq80ZkC-V1RgbaQ/o.jpg,False,https://www.yelp.com/biz/dive-bar-regent-square-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,18,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",3.5,['delivery'],,,,2537.6279727122865,40.439401,-79.897196,607 S Braddock Ave,,,Pittsburgh,15221,US,PA,"['607 S Braddock Ave', 'Pittsburgh, PA 15221']"
hsVjfLehMqpXk7DBmOUJJw,jodi-bs-restaurant-pittsburgh,Jodi B's Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/0A6YqmDemdhRjcZkjw-Sbg/o.jpg,False,https://www.yelp.com/biz/jodi-bs-restaurant-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,27,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}]",3.5,['delivery'],,+14128233340,(412) 823-3340,3127.1346575021107,40.4135513305664,-79.8457717895508,2600 Ardmore Blvd,,,Pittsburgh,15221,US,PA,"['2600 Ardmore Blvd', 'Pittsburgh, PA 15221']"
Mu4RYS7M0iGpkQ8bgzsEqw,tjs-pub-pittsburgh,TJ's Pub,https://s3-media4.fl.yelpcdn.com/bphoto/VddJgKI-Po-8eVC2tVGj3w/o.jpg,False,https://www.yelp.com/biz/tjs-pub-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,2,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pubs', 'title': 'Pubs'}]",5.0,[],,+14128233340,(412) 823-3340,460.6981196887365,40.4341809,-79.8627194,140 Forest Hills Rd,,,Pittsburgh,15221,US,PA,"['140 Forest Hills Rd', 'Pittsburgh, PA 15221']"
7RREM_2YVSrd6t6nTezXDw,bosphorus-mediterranean-cuisine-pittsburgh,Bosphorus Mediterranean Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/DbSKW65-R0VXL1kh1Bbuxg/o.jpg,False,https://www.yelp.com/biz/bosphorus-mediterranean-cuisine-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,7,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'turkish', 'title': 'Turkish'}]",4.0,"['pickup', 'delivery']",,+14127276220,(412) 727-6220,2557.6511462907747,40.43953,-79.89725,7600 Forbes Ave,,,Pittsburgh,15221,US,PA,"['7600 Forbes Ave', 'Pittsburgh, PA 15221']"
oF6fQH8H85jo7Uv-NXzaYQ,steel-towne-inn-pittsburgh,Steel Towne Inn,https://s3-media4.fl.yelpcdn.com/bphoto/maywvA8k-_tlvoq8_q77gw/o.jpg,False,https://www.yelp.com/biz/steel-towne-inn-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,4,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,['delivery'],$$,+14123511113,(412) 351-1113,2388.6547774139717,40.4147841,-79.865728,1251 Wilkins Ave,,,Pittsburgh,15221,US,PA,"['1251 Wilkins Ave', 'Pittsburgh, PA 15221']"
NaqR4ptSaeqm33-rAtBz0w,wendys-wilkinsburg,Wendy's,https://s3-media3.fl.yelpcdn.com/bphoto/8IheWUuSLN2Y81fBnH8vKg/o.jpg,False,https://www.yelp.com/biz/wendys-wilkinsburg?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,20,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,['delivery'],$,+14122471572,(412) 247-1572,2434.7592492140298,40.446153,-79.893166,116 Peebles Street,,,Wilkinsburg,15221,US,PA,"['116 Peebles Street', 'Wilkinsburg, PA 15221']"
1fMXFNFwZEtTy9p8sEmiNw,taco-bell-forest-hills-3,Taco Bell,https://s3-media2.fl.yelpcdn.com/bphoto/daCekwMv1d3KhoGn_-7_9w/o.jpg,False,https://www.yelp.com/biz/taco-bell-forest-hills-3?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,27,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,"['pickup', 'delivery']",$,+14122719062,(412) 271-9062,2675.4395751635657,40.417218,-79.848131,2300 Ardmore Blvd,,,Forest Hills,15221,US,PA,"['2300 Ardmore Blvd', 'Forest Hills, PA 15221']"
gXzQb8auHnhNxJ9EF2F-tA,dominos-pizza-pittsburgh-2,Domino's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/yP4lwA-cNhWdszJxKvzV_Q/o.jpg,False,https://www.yelp.com/biz/dominos-pizza-pittsburgh-2?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,39,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",1.5,"['pickup', 'delivery']",$,+14128248700,(412) 824-8700,3127.1346575021107,40.4135513305664,-79.8457717895508,2600 Ardmore Blvd,,,Pittsburgh,15221,US,PA,"['2600 Ardmore Blvd', 'Pittsburgh, PA 15221']"
NcCl0Awt7dF6PZmFHXWGNw,mcdonalds-wilkinsburg,McDonald's,https://s3-media1.fl.yelpcdn.com/bphoto/poxBO3Ei96_1o1XIVQe6ag/o.jpg,False,https://www.yelp.com/biz/mcdonalds-wilkinsburg?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,20,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.5,['delivery'],$,+14122432211,(412) 243-2211,2019.7979978102635,40.4446355878207,-79.8886681348085,430 Penn Ave,,,Wilkinsburg,15221,US,PA,"['430 Penn Ave', 'Wilkinsburg, PA 15221']"
xwEYTGJ_82ScbpXcheqqQw,subway-forest-hills-7,Subway,https://s3-media4.fl.yelpcdn.com/bphoto/qJK00qnWckN6mvMlNbK7GA/o.jpg,False,https://www.yelp.com/biz/subway-forest-hills-7?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,7,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,"['pickup', 'delivery']",$,+14122731944,(412) 273-1944,2073.134858982222,40.4210512977443,-79.8532794618956,2020 Ardmore Blvd,Ste 170,,Forest Hills,15221,US,PA,"['2020 Ardmore Blvd', 'Ste 170', 'Forest Hills, PA 15221']"
NwWd3HpXXMRYFdyDFG8jkA,kfc-wilkinsburg,KFC,https://s3-media3.fl.yelpcdn.com/bphoto/Usejd_xVC7WbgupzFCXq1w/o.jpg,False,https://www.yelp.com/biz/kfc-wilkinsburg?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,5,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",2.5,"['pickup', 'delivery']",$,+14122440779,(412) 244-0779,1864.7175383362783,40.44458083887758,-79.886618,509 Penn Ave,,,Wilkinsburg,15221,US,PA,"['509 Penn Ave', 'Wilkinsburg, PA 15221']"
xbACjm6dP3adDG717AzKSA,iv-season-bbq-pittsburgh,IV Season Bbq,https://s3-media2.fl.yelpcdn.com/bphoto/5ixltTjqc0sViHzMzd2CeA/o.jpg,False,https://www.yelp.com/biz/iv-season-bbq-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,1,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",5.0,['delivery'],,+14122441373,(412) 244-1373,2573.7588252744617,40.45568,-79.88406,8007 Frankstown Ave,,,Pittsburgh,15221,US,PA,"['8007 Frankstown Ave', 'Pittsburgh, PA 15221']"
F2CdVtudYJlSgTAqWDX8gA,pizza-hut-forest-hills,Pizza Hut,https://s3-media2.fl.yelpcdn.com/bphoto/RM6HdPIuaReycruvvyypyA/o.jpg,False,https://www.yelp.com/biz/pizza-hut-forest-hills?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,26,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",1.5,"['delivery', 'pickup']",$,+14122713200,(412) 271-3200,2737.1269728356383,40.4163101360868,-79.8485054075717,2324 Ardmore Blvd,,,Forest Hills,15221,US,PA,"['2324 Ardmore Blvd', 'Forest Hills, PA 15221']"
B-eT-dKm_CkXD3BuMBGFrA,kfc-pittsburgh-12,KFC,https://s3-media1.fl.yelpcdn.com/bphoto/TlAKfUexjJJtRMQNSQMkoQ/o.jpg,False,https://www.yelp.com/biz/kfc-pittsburgh-12?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,7,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",2.0,"['delivery', 'pickup']",$,+14122717003,(412) 271-7003,2741.629911504819,40.4129887336064,-79.8566746925839,278 Yost Blvd,,,Pittsburgh,15221,US,PA,"['278 Yost Blvd', 'Pittsburgh, PA 15221']"
IHHAF3SZgpChFZukDmPlFw,subway-pittsburgh-116,Subway,https://s3-media1.fl.yelpcdn.com/bphoto/AygMviSBLiwnbsv07SzgHQ/o.jpg,False,https://www.yelp.com/biz/subway-pittsburgh-116?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,5,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,"['delivery', 'pickup']",$,+14122717165,(412) 271-7165,3163.447215476847,40.416921,-79.8400598,995 Greensburg Pike,,,Pittsburgh,15221,US,PA,"['995 Greensburg Pike', 'Pittsburgh, PA 15221']"
